year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,5,DL,Delta Air Lines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",112.00,38.00,18.30,0.60,14.87,0.00,4.23,0.00,0.00,1771.00,972.00,26.00,541.00,0.00,232.00
2025,5,DL,Delta Air Lines Network,AGS,"Augusta, GA: Augusta Regional at Bush Field",2.00,2.00,0.00,0.00,1.07,0.00,0.93,0.00,0.00,156.00,0.00,0.00,68.00,0.00,88.00
2025,5,DL,Delta Air Lines Network,ALB,"Albany, NY: Albany International",117.00,43.00,18.01,1.14,7.16,0.00,16.70,0.00,1.00,2838.00,1016.00,186.00,434.00,0.00,1202.00
2025,5,DL,Delta Air Lines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",227.00,37.00,23.34,0.00,7.91,0.00,5.75,0.00,0.00,3171.00,2501.00,0.00,257.00,0.00,413.00
2025,5,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",20718.00,4122.00,1005.31,143.27,1103.82,2.09,1867.51,35.00,61.00,309281.00,110579.00,16175.00,54281.00,298.00,127948.00
2025,5,DL,Delta Air Lines Network,ATW,"Appleton, WI: Appleton International",31.00,9.00,2.75,2.15,1.49,0.00,2.61,0.00,0.00,785.00,308.00,289.00,75.00,0.00,113.00
2025,5,DL,Delta Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",1069.00,389.00,88.08,5.16,222.66,0.00,73.09,2.00,6.00,23971.00,7495.00,790.00,10209.00,0.00,5477.00
2025,5,DL,Delta Air Lines Network,AVL,"Asheville, NC: Asheville Regional",123.00,27.00,12.56,0.71,3.16,0.00,10.57,0.00,1.00,1599.00,603.00,39.00,202.00,0.00,755.00
2025,5,DL,Delta Air Lines Network,BDL,"Hartford, CT: Bradley International",391.00,92.00,44.42,3.19,17.49,0.00,26.91,0.00,0.00,5385.00,2562.00,346.00,813.00,0.00,1664.00
2025,5,DL,Delta Air Lines Network,BGR,"Bangor, ME: Bangor International",2.00,1.00,0.27,0.00,0.73,0.00,0.00,0.00,0.00,52.00,14.00,0.00,38.00,0.00,0.00
2025,5,DL,Delta Air Lines Network,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",260.00,63.00,33.17,2.60,8.75,0.00,18.48,0.00,1.00,4156.00,1872.00,890.00,377.00,0.00,1017.00
2025,5,DL,Delta Air Lines Network,BIL,"Billings, MT: Billings Logan International",62.00,17.00,9.01,0.00,0.59,0.00,7.40,0.00,0.00,1082.00,568.00,0.00,46.00,0.00,468.00
2025,5,DL,Delta Air Lines Network,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",58.00,18.00,10.62,0.00,1.33,0.00,6.04,0.00,0.00,1258.00,682.00,0.00,52.00,0.00,524.00
2025,5,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",810.00,156.00,70.86,3.43,49.93,0.00,31.78,1.00,5.00,8460.00,4606.00,260.00,1994.00,0.00,1600.00
2025,5,DL,Delta Air Lines Network,BOI,"Boise, ID: Boise Air Terminal",254.00,38.00,27.55,0.67,3.81,0.00,5.97,0.00,0.00,2577.00,1908.00,53.00,140.00,0.00,476.00
2025,5,DL,Delta Air Lines Network,BOS,"Boston, MA: Logan International",2274.00,721.00,166.38,22.97,339.99,1.00,190.66,10.00,4.00,52625.00,17046.00,2397.00,17690.00,188.00,15304.00
2025,5,DL,Delta Air Lines Network,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",66.00,14.00,5.91,0.40,1.06,0.00,6.62,0.00,0.00,955.00,471.00,17.00,60.00,0.00,407.00
2025,5,DL,Delta Air Lines Network,BTV,"Burlington, VT: Burlington International",31.00,8.00,4.21,0.00,1.68,0.00,2.11,0.00,0.00,416.00,191.00,0.00,132.00,0.00,93.00
2025,5,DL,Delta Air Lines Network,BUF,"Buffalo, NY: Buffalo Niagara International",167.00,30.00,13.61,0.96,5.01,0.00,10.42,0.00,0.00,1951.00,986.00,89.00,250.00,0.00,626.00
2025,5,DL,Delta Air Lines Network,BUR,"Burbank, CA: Bob Hope",68.00,25.00,9.97,0.36,7.40,0.00,7.26,0.00,0.00,1782.00,1140.00,44.00,343.00,0.00,255.00
2025,5,DL,Delta Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",486.00,105.00,53.18,2.87,25.35,0.00,23.60,0.00,2.00,5845.00,2779.00,181.00,1359.00,0.00,1526.00
2025,5,DL,Delta Air Lines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",130.00,19.00,14.04,0.00,1.27,0.00,3.69,0.00,0.00,940.00,694.00,0.00,57.00,0.00,189.00
2025,5,DL,Delta Air Lines Network,CAE,"Columbia, SC: Columbia Metropolitan",119.00,31.00,15.06,0.68,6.68,0.00,8.59,0.00,0.00,2029.00,957.00,59.00,412.00,0.00,601.00
2025,5,DL,Delta Air Lines Network,CHA,"Chattanooga, TN: Lovell Field",65.00,20.00,9.53,1.12,3.91,0.00,5.44,0.00,0.00,1056.00,496.00,78.00,122.00,0.00,360.00
2025,5,DL,Delta Air Lines Network,CHO,"Charlottesville, VA: Charlottesville Albemarle",20.00,6.00,4.88,0.00,0.45,0.00,0.67,0.00,0.00,259.00,232.00,0.00,15.00,0.00,12.00
2025,5,DL,Delta Air Lines Network,CHS,"Charleston, SC: Charleston AFB/International",393.00,99.00,42.01,2.16,32.76,0.00,22.08,2.00,0.00,5803.00,3334.00,102.00,1314.00,0.00,1053.00
2025,5,DL,Delta Air Lines Network,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",31.00,9.00,3.58,1.00,3.00,0.00,1.42,0.00,0.00,315.00,129.00,37.00,58.00,0.00,91.00
2025,5,DL,Delta Air Lines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",380.00,99.00,49.56,1.57,25.56,0.00,22.31,0.00,0.00,6769.00,4307.00,117.00,955.00,0.00,1390.00
2025,5,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",591.00,134.00,54.09,0.38,35.31,0.00,44.22,0.00,2.00,8833.00,3996.00,37.00,1788.00,0.00,3012.00
2025,5,DL,Delta Air Lines Network,CMH,"Columbus, OH: John Glenn Columbus International",360.00,90.00,43.22,2.06,22.53,0.00,22.19,0.00,0.00,5094.00,2443.00,182.00,822.00,0.00,1647.00
2025,5,DL,Delta Air Lines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",47.00,8.00,2.94,0.00,4.44,0.00,0.62,0.00,0.00,366.00,182.00,0.00,136.00,0.00,48.00
2025,5,DL,Delta Air Lines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",644.00,143.00,56.68,7.02,34.48,0.00,44.81,0.00,0.00,10152.00,4769.00,1338.00,1399.00,0.00,2646.00
2025,5,DL,Delta Air Lines Network,DAB,"Daytona Beach, FL: Daytona Beach International",149.00,32.00,14.27,0.77,8.36,0.00,8.60,0.00,2.00,2172.00,1051.00,117.00,513.00,0.00,491.00
2025,5,DL,Delta Air Lines Network,DAL,"Dallas, TX: Dallas Love Field",166.00,51.00,22.95,1.45,12.11,0.00,14.49,1.00,2.00,2793.00,1362.00,147.00,523.00,0.00,761.00
2025,5,DL,Delta Air Lines Network,DAY,"Dayton, OH: James M Cox/Dayton International",118.00,26.00,12.22,1.25,5.53,0.00,7.01,0.00,0.00,1500.00,726.00,78.00,209.00,0.00,487.00
2025,5,DL,Delta Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",809.00,254.00,85.92,6.96,130.03,0.00,31.10,4.00,9.00,16742.00,5913.00,336.00,7369.00,0.00,3124.00
2025,5,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",1022.00,319.00,90.90,2.61,169.79,0.00,55.70,2.00,5.00,20350.00,6014.00,204.00,10169.00,0.00,3963.00
2025,5,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1052.00,344.00,102.67,3.78,164.06,0.90,72.59,7.00,17.00,26071.00,9126.00,1145.00,10398.00,37.00,5365.00
2025,5,DL,Delta Air Lines Network,DSM,"Des Moines, IA: Des Moines International",118.00,30.00,12.10,1.79,5.35,0.00,10.77,0.00,0.00,1611.00,629.00,215.00,167.00,0.00,600.00
2025,5,DL,Delta Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",5267.00,965.00,295.50,30.26,239.45,1.39,398.40,6.00,2.00,71815.00,28610.00,3484.00,9101.00,117.00,30503.00
2025,5,DL,Delta Air Lines Network,ECP,"Panama City, FL: Northwest Florida Beaches International",203.00,52.00,23.83,0.31,11.72,0.00,16.13,1.00,0.00,2729.00,1333.00,62.00,399.00,0.00,935.00
2025,5,DL,Delta Air Lines Network,ELP,"El Paso, TX: El Paso International",62.00,16.00,5.77,0.12,7.12,0.00,2.99,0.00,0.00,868.00,394.00,9.00,372.00,0.00,93.00
2025,5,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",537.00,331.00,45.73,3.76,258.11,0.00,23.40,10.00,1.00,34694.00,3731.00,345.00,28823.00,0.00,1795.00
2025,5,DL,Delta Air Lines Network,EYW,"Key West, FL: Key West International",126.00,25.00,9.45,0.06,10.50,0.00,4.99,0.00,0.00,1294.00,535.00,4.00,494.00,0.00,261.00
2025,5,DL,Delta Air Lines Network,FAI,"Fairbanks, AK: Fairbanks International",31.00,13.00,4.79,0.00,2.15,0.00,6.06,1.00,0.00,801.00,342.00,0.00,122.00,0.00,337.00
2025,5,DL,Delta Air Lines Network,FAR,"Fargo, ND: Hector International",62.00,12.00,4.84,0.00,0.39,0.00,6.77,1.00,0.00,1171.00,810.00,0.00,65.00,0.00,296.00
2025,5,DL,Delta Air Lines Network,FAT,"Fresno, CA: Fresno Yosemite International",31.00,12.00,6.07,0.00,5.11,0.00,0.82,0.00,0.00,1140.00,962.00,0.00,133.00,0.00,45.00
2025,5,DL,Delta Air Lines Network,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",13.00,8.00,4.92,0.00,0.00,0.00,3.08,0.00,0.00,380.00,246.00,0.00,0.00,0.00,134.00
2025,5,DL,Delta Air Lines Network,FCA,"Kalispell, MT: Glacier Park International",62.00,5.00,4.00,0.00,1.00,0.00,0.00,0.00,2.00,188.00,169.00,0.00,19.00,0.00,0.00
2025,5,DL,Delta Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1076.00,261.00,84.46,5.27,103.95,0.00,67.32,3.00,3.00,15787.00,6163.00,574.00,4410.00,0.00,4640.00
2025,5,DL,Delta Air Lines Network,FSD,"Sioux Falls, SD: Joe Foss Field",62.00,20.00,10.40,0.81,2.73,0.00,6.05,0.00,0.00,1268.00,502.00,52.00,128.00,0.00,586.00
2025,5,DL,Delta Air Lines Network,GEG,"Spokane, WA: Spokane International",251.00,47.00,27.70,1.82,7.00,0.00,10.49,1.00,1.00,2740.00,1836.00,87.00,173.00,0.00,644.00
2025,5,DL,Delta Air Lines Network,GNV,"Gainesville, FL: Gainesville Regional",148.00,26.00,12.33,0.00,3.52,0.00,10.15,0.00,0.00,1753.00,754.00,0.00,294.00,0.00,705.00
2025,5,DL,Delta Air Lines Network,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",118.00,30.00,15.05,0.03,3.12,0.00,11.80,0.00,1.00,2306.00,1349.00,7.00,145.00,0.00,805.00
2025,5,DL,Delta Air Lines Network,GRB,"Green Bay, WI: Green Bay Austin Straubel International",31.00,9.00,4.35,0.52,1.84,0.00,2.29,0.00,0.00,408.00,156.00,27.00,53.00,0.00,172.00
2025,5,DL,Delta Air Lines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",225.00,45.00,21.11,0.83,9.71,0.00,13.34,0.00,0.00,3556.00,2209.00,38.00,479.00,0.00,830.00
2025,5,DL,Delta Air Lines Network,GSO,"Greensboro/High Point, NC: Piedmont Triad International",226.00,57.00,31.39,1.61,5.54,0.00,18.46,0.00,0.00,3956.00,2766.00,136.00,196.00,0.00,858.00
2025,5,DL,Delta Air Lines Network,GSP,"Greer, SC: Greenville-Spartanburg International",251.00,57.00,27.45,1.99,11.07,0.00,16.49,0.00,0.00,4624.00,2914.00,156.00,612.00,0.00,942.00
2025,5,DL,Delta Air Lines Network,HNL,"Honolulu, HI: Daniel K Inouye International",310.00,35.00,15.20,0.40,12.86,0.00,6.54,1.00,1.00,2198.00,1490.00,40.00,420.00,0.00,248.00
2025,5,DL,Delta Air Lines Network,HOU,"Houston, TX: William P Hobby",141.00,40.00,15.36,0.00,9.63,0.00,15.01,0.00,0.00,1858.00,716.00,0.00,395.00,0.00,747.00
2025,5,DL,Delta Air Lines Network,HPN,"White Plains, NY: Westchester County",62.00,20.00,5.72,0.94,8.13,0.00,5.21,0.00,2.00,724.00,245.00,32.00,214.00,0.00,233.00
2025,5,DL,Delta Air Lines Network,HRL,"Harlingen/San Benito, TX: Valley International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,5,DL,Delta Air Lines Network,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",228.00,58.00,30.05,2.26,9.53,0.00,16.16,1.00,1.00,2946.00,1589.00,140.00,408.00,0.00,809.00
2025,5,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",260.00,75.00,39.49,0.21,17.52,0.00,17.79,0.00,2.00,5230.00,3370.00,26.00,583.00,0.00,1251.00
2025,5,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",687.00,205.00,84.37,2.20,74.36,0.00,44.07,4.00,6.00,16336.00,9148.00,112.00,3707.00,0.00,3369.00
2025,5,DL,Delta Air Lines Network,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",87.00,19.00,6.44,0.85,4.20,0.00,7.51,0.00,1.00,1360.00,870.00,23.00,113.00,0.00,354.00
2025,5,DL,Delta Air Lines Network,IDA,"Idaho Falls, ID: Idaho Falls Regional",31.00,16.00,8.63,0.00,1.23,0.00,6.14,0.00,0.00,1106.00,823.00,0.00,29.00,0.00,254.00
2025,5,DL,Delta Air Lines Network,ILM,"Wilmington, NC: Wilmington International",66.00,24.00,10.37,1.25,2.33,0.00,10.05,0.00,0.00,1231.00,409.00,88.00,109.00,0.00,625.00
2025,5,DL,Delta Air Lines Network,IND,"Indianapolis, IN: Indianapolis International",401.00,68.00,33.98,0.87,12.81,0.00,20.35,1.00,0.00,3249.00,1601.00,50.00,587.00,0.00,1011.00
2025,5,DL,Delta Air Lines Network,JAC,"Jackson, WY: Jackson Hole",93.00,13.00,9.10,0.00,1.93,0.00,1.96,0.00,1.00,517.00,400.00,0.00,47.00,0.00,70.00
2025,5,DL,Delta Air Lines Network,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",194.00,46.00,18.51,1.38,11.26,0.00,14.85,1.00,1.00,2056.00,818.00,73.00,351.00,0.00,814.00
2025,5,DL,Delta Air Lines Network,JAX,"Jacksonville, FL: Jacksonville International",457.00,114.00,60.93,2.67,25.16,0.00,25.24,3.00,3.00,7235.00,3968.00,558.00,1396.00,0.00,1313.00
2025,5,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2657.00,629.00,159.34,23.55,302.21,1.00,142.90,5.00,11.00,47372.00,16382.00,2920.00,17421.00,72.00,10577.00
2025,5,DL,Delta Air Lines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",62.00,3.00,1.68,0.00,0.00,0.00,1.32,0.00,0.00,199.00,96.00,0.00,0.00,0.00,103.00
2025,5,DL,Delta Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1444.00,258.00,92.63,3.80,89.45,0.00,72.12,1.00,0.00,14193.00,5641.00,275.00,3679.00,0.00,4598.00
2025,5,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",3271.00,570.00,224.31,19.55,146.96,0.92,178.26,6.00,3.00,41032.00,20470.00,1595.00,6081.00,56.00,12830.00
2025,5,DL,Delta Air Lines Network,LEX,"Lexington, KY: Blue Grass",197.00,54.00,21.55,2.65,6.01,0.42,23.36,0.00,0.00,3102.00,1100.00,348.00,270.00,47.00,1337.00
2025,5,DL,Delta Air Lines Network,LGA,"New York, NY: LaGuardia",2453.00,724.00,190.97,25.21,312.24,0.00,195.58,27.00,21.00,64047.00,18807.00,3143.00,24502.00,0.00,17595.00
2025,5,DL,Delta Air Lines Network,LGB,"Long Beach, CA: Long Beach Airport",31.00,5.00,3.91,0.00,0.09,0.00,1.00,0.00,0.00,418.00,376.00,0.00,5.00,0.00,37.00
2025,5,DL,Delta Air Lines Network,LIH,"Lihue, HI: Lihue Airport",62.00,10.00,2.84,0.00,3.35,0.00,3.80,0.00,0.00,340.00,118.00,0.00,72.00,0.00,150.00
2025,5,DL,Delta Air Lines Network,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",189.00,51.00,20.86,0.57,12.67,0.00,16.90,0.00,0.00,2581.00,1228.00,12.00,475.00,0.00,866.00
2025,5,DL,Delta Air Lines Network,MCI,"Kansas City, MO: Kansas City International",729.00,163.00,68.08,3.68,40.57,0.00,50.67,1.00,2.00,10204.00,5317.00,202.00,1563.00,0.00,3122.00
2025,5,DL,Delta Air Lines Network,MCO,"Orlando, FL: Orlando International",1768.00,523.00,168.60,8.04,224.45,1.00,120.91,3.00,31.00,34411.00,12822.00,1280.00,11813.00,51.00,8445.00
2025,5,DL,Delta Air Lines Network,MDT,"Harrisburg, PA: Harrisburg International",83.00,17.00,8.33,1.09,4.07,0.00,3.52,0.00,0.00,1087.00,691.00,27.00,128.00,0.00,241.00
2025,5,DL,Delta Air Lines Network,MDW,"Chicago, IL: Chicago Midway International",141.00,30.00,14.03,0.00,9.66,0.00,6.31,0.00,1.00,1353.00,555.00,0.00,349.00,0.00,449.00
2025,5,DL,Delta Air Lines Network,MEM,"Memphis, TN: Memphis International",387.00,90.00,47.00,2.85,20.14,0.00,20.02,0.00,0.00,6140.00,3707.00,209.00,909.00,0.00,1315.00
2025,5,DL,Delta Air Lines Network,MIA,"Miami, FL: Miami International",951.00,224.00,82.80,2.75,85.45,0.47,52.52,1.00,2.00,16565.00,6375.00,778.00,4521.00,28.00,4863.00
2025,5,DL,Delta Air Lines Network,MKE,"Milwaukee, WI: General Mitchell International",381.00,72.00,34.21,1.69,14.95,0.00,21.15,0.00,1.00,4522.00,2577.00,98.00,561.00,0.00,1286.00
2025,5,DL,Delta Air Lines Network,MLB,"Melbourne, FL: Melbourne Orlando International",118.00,29.00,15.17,1.04,4.83,0.00,7.95,0.00,0.00,1780.00,989.00,30.00,177.00,0.00,584.00
2025,5,DL,Delta Air Lines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",151.00,40.00,21.63,1.00,5.30,0.00,12.07,0.00,1.00,2774.00,1659.00,56.00,216.00,0.00,843.00
2025,5,DL,Delta Air Lines Network,MSO,"Missoula, MT: Missoula Montana",62.00,9.00,4.00,0.96,0.00,0.00,4.04,0.00,1.00,556.00,304.00,89.00,0.00,0.00,163.00
2025,5,DL,Delta Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",5992.00,1117.00,260.92,37.24,412.26,0.33,406.25,13.00,11.00,95518.00,27796.00,5545.00,24520.00,104.00,37553.00
2025,5,DL,Delta Air Lines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",689.00,165.00,71.29,4.34,53.10,0.00,36.27,1.00,3.00,9406.00,4838.00,271.00,2206.00,0.00,2091.00
2025,5,DL,Delta Air Lines Network,MYR,"Myrtle Beach, SC: Myrtle Beach International",235.00,50.00,27.83,4.06,8.69,0.00,9.42,0.00,0.00,2868.00,1228.00,867.00,318.00,0.00,455.00
2025,5,DL,Delta Air Lines Network,OAK,"Oakland, CA: Metro Oakland International",31.00,6.00,3.08,0.00,0.58,0.00,2.34,0.00,0.00,167.00,92.00,0.00,16.00,0.00,59.00
2025,5,DL,Delta Air Lines Network,OGG,"Kahului, HI: Kahului Airport",93.00,5.00,3.62,0.00,0.06,0.00,1.31,0.00,0.00,242.00,196.00,0.00,2.00,0.00,44.00
2025,5,DL,Delta Air Lines Network,OKC,"Oklahoma City, OK: Will Rogers World",148.00,42.00,15.92,2.26,8.79,0.00,15.03,0.00,0.00,2546.00,873.00,139.00,332.00,0.00,1202.00
2025,5,DL,Delta Air Lines Network,OMA,"Omaha, NE: Eppley Airfield",153.00,39.00,19.42,2.93,5.38,0.00,11.28,0.00,0.00,3117.00,1341.00,750.00,185.00,0.00,841.00
2025,5,DL,Delta Air Lines Network,ONT,"Ontario, CA: Ontario International",163.00,31.00,7.64,1.15,13.60,0.00,8.61,0.00,0.00,1346.00,449.00,101.00,413.00,0.00,383.00
2025,5,DL,Delta Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",1105.00,270.00,104.78,2.03,98.63,0.00,64.55,8.00,2.00,23080.00,10482.00,86.00,6415.00,0.00,6097.00
2025,5,DL,Delta Air Lines Network,ORF,"Norfolk, VA: Norfolk International",228.00,65.00,32.80,2.26,17.71,0.00,12.23,0.00,0.00,3973.00,2322.00,244.00,781.00,0.00,626.00
2025,5,DL,Delta Air Lines Network,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",616.00,194.00,72.46,4.62,58.45,0.00,58.47,4.00,3.00,12535.00,4546.00,358.00,2803.00,0.00,4828.00
2025,5,DL,Delta Air Lines Network,PDX,"Portland, OR: Portland International",637.00,95.00,44.79,1.02,24.93,0.00,24.26,0.00,0.00,6274.00,4211.00,113.00,737.00,0.00,1213.00
2025,5,DL,Delta Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",563.00,120.00,46.57,1.32,53.56,0.00,18.55,0.00,1.00,8290.00,3952.00,83.00,3282.00,0.00,973.00
2025,5,DL,Delta Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",908.00,169.00,59.70,3.06,58.15,0.00,48.08,0.00,2.00,9238.00,4203.00,154.00,1969.00,0.00,2912.00
2025,5,DL,Delta Air Lines Network,PIT,"Pittsburgh, PA: Pittsburgh International",363.00,78.00,36.62,1.13,24.20,0.00,16.05,0.00,1.00,4987.00,2921.00,116.00,957.00,0.00,993.00
2025,5,DL,Delta Air Lines Network,PNS,"Pensacola, FL: Pensacola International",257.00,69.00,36.34,0.48,16.96,0.00,15.22,0.00,0.00,3594.00,1808.00,17.00,748.00,0.00,1021.00
2025,5,DL,Delta Air Lines Network,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",57.00,12.00,8.45,0.00,1.88,0.00,1.67,0.00,0.00,733.00,513.00,0.00,66.00,0.00,154.00
2025,5,DL,Delta Air Lines Network,PSP,"Palm Springs, CA: Palm Springs International",24.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,125.00,0.00,0.00,125.00,0.00,0.00
2025,5,DL,Delta Air Lines Network,PVD,"Providence, RI: Rhode Island Tf Green International",92.00,29.00,14.09,0.32,6.23,0.00,8.36,1.00,0.00,1531.00,714.00,39.00,412.00,0.00,366.00
2025,5,DL,Delta Air Lines Network,PWM,"Portland, ME: Portland International Jetport",84.00,21.00,11.37,1.60,2.62,0.00,5.41,0.00,0.00,984.00,522.00,58.00,79.00,0.00,325.00
2025,5,DL,Delta Air Lines Network,RAP,"Rapid City, SD: Rapid City Regional",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,5,DL,Delta Air Lines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",1011.00,213.00,76.28,7.30,50.65,0.00,78.78,2.00,0.00,13401.00,5196.00,530.00,2035.00,0.00,5640.00
2025,5,DL,Delta Air Lines Network,RIC,"Richmond, VA: Richmond International",278.00,60.00,27.84,2.12,10.26,1.00,18.79,0.00,0.00,3705.00,2007.00,201.00,430.00,46.00,1021.00
2025,5,DL,Delta Air Lines Network,RNO,"Reno, NV: Reno/Tahoe International",93.00,22.00,9.19,1.00,6.47,0.69,4.66,0.00,0.00,909.00,439.00,47.00,227.00,44.00,152.00
2025,5,DL,Delta Air Lines Network,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",31.00,9.00,1.99,0.17,3.24,0.00,3.60,0.00,1.00,371.00,135.00,15.00,133.00,0.00,88.00
2025,5,DL,Delta Air Lines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",91.00,35.00,16.60,1.92,7.29,0.00,9.19,1.00,0.00,1605.00,748.00,123.00,235.00,0.00,499.00
2025,5,DL,Delta Air Lines Network,RSW,"Fort Myers, FL: Southwest Florida International",620.00,118.00,48.95,1.38,41.37,0.00,26.31,2.00,1.00,6237.00,3358.00,83.00,1614.00,0.00,1182.00
2025,5,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",845.00,163.00,61.55,2.00,59.37,0.00,40.08,1.00,2.00,7958.00,3994.00,78.00,1697.00,0.00,2189.00
2025,5,DL,Delta Air Lines Network,SAT,"San Antonio, TX: San Antonio International",618.00,163.00,69.69,1.99,54.06,0.00,37.26,2.00,1.00,9771.00,4403.00,77.00,1999.00,0.00,3292.00
2025,5,DL,Delta Air Lines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",332.00,77.00,32.55,2.78,26.55,0.00,15.12,1.00,4.00,5673.00,2893.00,274.00,1616.00,0.00,890.00
2025,5,DL,Delta Air Lines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",42.00,16.00,9.53,0.00,0.82,0.00,5.66,0.00,0.00,930.00,519.00,0.00,50.00,0.00,361.00
2025,5,DL,Delta Air Lines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",229.00,61.00,25.93,0.55,17.30,1.00,16.23,0.00,1.00,3911.00,1659.00,30.00,967.00,19.00,1236.00
2025,5,DL,Delta Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",2753.00,396.00,133.61,16.16,93.89,0.96,151.38,7.00,0.00,28519.00,10261.00,2608.00,4159.00,174.00,11317.00
2025,5,DL,Delta Air Lines Network,SFO,"San Francisco, CA: San Francisco International",1139.00,226.00,87.17,3.47,90.90,0.00,44.45,1.00,2.00,12914.00,6464.00,334.00,3637.00,0.00,2479.00
2025,5,DL,Delta Air Lines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",227.00,46.00,20.10,0.00,12.91,0.00,12.98,0.00,0.00,2472.00,1590.00,0.00,362.00,0.00,520.00
2025,5,DL,Delta Air Lines Network,SJU,"San Juan, PR: Luis Munoz Marin International",312.00,74.00,32.72,2.01,26.87,0.00,12.41,0.00,0.00,3657.00,1706.00,178.00,1188.00,0.00,585.00
2025,5,DL,Delta Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",4755.00,711.00,245.83,30.70,146.86,0.00,287.61,3.00,2.00,50514.00,22427.00,2789.00,5128.00,0.00,20170.00
2025,5,DL,Delta Air Lines Network,SMF,"Sacramento, CA: Sacramento International",329.00,63.00,31.14,0.00,16.91,0.00,14.96,1.00,0.00,3042.00,1610.00,0.00,500.00,0.00,932.00
2025,5,DL,Delta Air Lines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",375.00,85.00,39.10,1.34,27.88,0.00,16.68,1.00,2.00,5031.00,2922.00,80.00,891.00,0.00,1138.00
2025,5,DL,Delta Air Lines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",251.00,60.00,22.64,1.92,22.02,0.00,13.42,1.00,0.00,3438.00,1683.00,119.00,940.00,0.00,696.00
